Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Algeria,DZA,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,..,10.076000213623,8.78299999237061,8.35900020599365,8.70400047302246,8.95100021362305,8.78499984741211,9.25,7.25799989700317,7.7480001449585,10.4549999237061,8.90499973297119,7.18800020217896,7.26599979400635,7.09499979019165,3.14400005340576,3.19600009918213,3.01399993896484,3.14000010490417,2.0239999294281,2.20099997520447,2.09899997711182,2.33800005912781,1.99000000953674,1.79799997806549,1.35899996757507,1.20799994468689
Algeria,DZA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,76.4459991455078,76.9339981079102,77.0179977416992,77.5609970092773,77.9359970092773,77.7229995727539,77.4619979858398,76.7490005493164,76.0370025634766,75.3339996337891,74.6470031738281,74.0319976806641,73.4400024414063,72.8690032958984,72.318000793457,71.7829971313477,71.2600021362305,70.7409973144531,70.2259979248047,69.7220001220703,70.0459976196289,69.4879989624023,68.9280014038086,70.1969985961914,67.4059982299805,67.4199981689453,67.3929977416992
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,11.496000289917,11.5349998474121,11.581000328064,11.6470003128052,11.7239999771118,11.8039999008179,11.8669996261597,11.8129997253418,11.798999786377,11.8249998092651,11.8929996490479,12.0069999694824,12.1619997024536,12.3549995422363,12.5830001831055,12.8430004119873,13.1330003738403,13.4549999237061,13.8120002746582,14.206000328064,14.378999710083,15.2390003204346,16.1569995880127,16.8819999694824,15.3400001525879,15.2370004653931,15.125
Algeria,DZA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,60.075080871582,..,..,..,63.9187889099121,..,67.5487518310547,..,..,..,..,..,..,..,..
Algeria,DZA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,79.1866912841797,..,..,..,81.2840423583984,..,82.615837097168,..,..,..,..,..,..,..,..
American Samoa,ASM,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100
Andorra,AND,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100
Angola,AGO,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,..,2.3289999961853,8.42000007629395,6.17199993133545,12.5109996795654,11.4440002441406,11.8940000534058,8.60099983215332,5.71700000762939,13.5100002288818,13.5190000534058,9.48600006103516,8.27299976348877,7.30200004577637,7.3270001411438,15.7150001525879,14.4119997024536,15.1280002593994,15.1169996261597,8.76399993896484,11.0419998168945,12.1330003738403,11.8330001831055,10.3020000457764,7.7960000038147,9.56099987030029,11.6879997253418
Angola,AGO,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,..,2.15899991989136,4.67700004577637,2.13899993896484,4.14400005340576,4.01000022888184,4.1269998550415,3.03099989891052,2.2739999294281,4.51100015640259,4.30499982833862,3.19899988174438,2.58899998664856,2.21799993515015,2.2739999294281,12.7639999389648,11.7679996490479,12.4130001068115,11.8819999694824,6.88399982452393,8.69400024414063,9.51700019836426,9.3730001449585,8.28899955749512,6.59100008010864,7.73999977111816,9.02000045776367
Angola,AGO,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,81.5810012817383,81.6669998168945,81.6630020141602,81.7699966430664,81.5449981689453,81.2559967041016,81.2020034790039,81.1309967041016,81.0289993286133,80.9219970703125,80.7979965209961,80.8320007324219,80.9189987182617,80.8580017089844,80.7389984130859,80.556999206543,80.5339965820313,80.4410018920898,80.3929977416992,80.4410018920898,80.4520034790039,80.5550003051758,80.5739974975586,80.5149993896484,80.4189987182617,80.2829971313477,80.1790008544922
Angola,AGO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,75.1510009765625,75.1060028076172,74.9940032958984,74.7620010375977,74.6910018920898,74.6640014648438,74.6999969482422,74.7239990234375,74.7419967651367,74.7399978637695,74.7320022583008,74.7600021362305,74.7220001220703,74.7350006103516,74.7760009765625,74.8539962768555,74.9860000610352,75.1149978637695,75.2050018310547,75.245002746582,75.2829971313477,75.3430023193359,75.3929977416992,75.431999206543,75.4359970092773,75.4020004272461,75.3339996337891
Angola,AGO,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,54.1944885253906,..,..,..,..,..,..,..,..,..,..,..,..,53.4072113037109,..,..
Angola,AGO,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,82.9198684692383,..,..,..,..,..,..,..,..,..,..,..,..,79.9741516113281,..,..
Antigua and Barbuda,ATG,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,99.4199981689453,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,98.4000015258789,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,..,22.795072357787,23.7510012597312,23.5550510697352,23.035235192604,26.0920714266417,25.3367697949954,26.2607667967858,22.2926448724171,24.1476996827743,26.379432670719,22.9963409124961,22.2580471706023,24.137933935607,27.0613166124815,26.438744412527,26.2941974706743,26.1019744970713,25.356543821808,24.1748881306043,23.2405478506766,22.978886784369,21.2250399313505,22.5802228226309,23.0971442360876,23.0007495640619,19.0641250414773
Arab World,ARB,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,..,8.55588529132585,8.69788257088154,8.65411632410769,8.05256736278391,8.35061776023303,8.41717682198382,8.58288586910816,8.0757862213658,8.86225029114174,9.45154688310979,8.72834858020814,8.40443236371488,8.63147623947598,8.7785382193151,8.06453921067791,7.41216715787444,7.25776778750481,6.95909672458021,6.4010645745168,5.80795618375315,5.56440574863852,5.2514535788763,5.08083871690218,5.0051943353558,4.86019074434085,4.5390830570453
Arab World,ARB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,76.3408638052319,76.3264139706538,76.1405635729118,76.1453547847338,76.2500385191788,75.9952998882018,75.5727898811347,75.2907009792215,74.8418469657764,75.0308115178241,74.7915423536067,74.1405790760199,73.8781984348809,73.7173367367417,73.5982039584872,73.7398807721461,73.7846920164544,73.9499928488627,74.2183838334178,74.3351195209139,74.7943852066143,74.7723473133156,74.7116110391691,74.8939412700185,74.4256625148269,74.2231582726388,74.131394703888
Arab World,ARB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,19.2486125084855,19.338942599754,19.2876060471869,19.4472904550296,19.7883383338027,19.7728163984927,19.6118494927278,19.3662503442658,19.1787146503941,19.6557388039693,19.734920353723,19.7123768920185,19.3069439884313,19.5863348536628,19.7629910543055,19.9222295751989,20.1120572273425,20.6811076091566,20.7896295188809,20.6636674481393,20.7489084985904,20.6508729422485,20.8407786832225,21.0585972118438,20.8124657389009,20.8671712237034,20.8329693581077
Arab World,ARB,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,40.99125,42.16432,43.30986,43.58525,44.71131,45.78087,47.67156,48.52052,49.938,51.27002,52.76005,53.85793,55.26776,57.63776,58.95416,52.39496,58.70964,59.13446,60.5038,58.9337,60.22807,62.32558,63.69985,64.176,64.81879,65.35713,65.95265
Arab World,ARB,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,67.10404,68.07179,68.72493,69.83685,70.35145,71.18083,72.21095,72.87947,73.84942,74.60969,75.03295,76.24353,77.08168,80.00241,80.5662,80.89191,77.643,78.26312,78.72596,77.56362,78.14771,79.49859,80.38914,80.70831,81.04234,81.33483,81.58286
Argentina,ARG,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,..,1.90100002288818,2.10500001907349,2.1800000667572,2.6470000743866,2.11400008201599,2.85500001907349,2.41799998283386,2.20099997520447,2.05100011825562,1.85899996757507,1.78699994087219,1.58299994468689,2.42300009727478,2.00799989700317,1.682000041008,1.59700000286102,1.44900000095367,1.2039999961853,1.1690000295639,1.51999998092651,1.17700004577637,0.973999977111816,1.0460000038147,1.29100000858307,1.32700002193451,1.23199999332428
Argentina,ARG,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,..,0.564999997615814,0.746999979019165,0.722000002861023,1.04999995231628,0.991999983787537,0.967000007629395,1.02799999713898,0.783999979496002,0.907000005245209,0.695999979972839,0.632000029087067,0.791000008583069,1.11000001430511,0.815999984741211,0.569999992847443,0.566999971866608,0.602999985218048,0.389999985694885,0.412999987602234,0.683000028133392,0.481000006198883,0.460999995470047,0.375999987125397,0.510999977588654,0.522000014781952,0.481000006198883
Argentina,ARG,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,75.4869995117188,75.4749984741211,75.4329986572266,75.2839965820313,75.2099990844727,75.0410003662109,75.0429992675781,75.1709976196289,75.2779998779297,75.3089981079102,75.3850021362305,75.3479995727539,75.1859970092773,75.3939971923828,75.5910034179688,75.6190032958984,75.6549987792969,75.1019973754883,74.5370025634766,74.5609970092773,74.0339965820313,74.5019989013672,74.1029968261719,73.9240036010742,73.4749984741211,73.4390029907227,73.3820037841797
Argentina,ARG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,44.3129997253418,45.0299987792969,45.8429985046387,46.359001159668,46.9070014953613,46.8479995727539,47.4099998474121,48.1879997253418,48.701000213623,48.7080001831055,48.9099998474121,48.9049987792969,48.3660011291504,49.2050018310547,50.060001373291,49.4199981689453,49.9379997253418,49.0180015563965,48.1189994812012,48.8230018615723,46.3790016174316,48.1020011901855,48.1879997253418,47.7900009155273,47.1570014953613,47.4529991149902,47.4300003051758
Argentina,ARG,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,96.0413589477539,..,..,..,..,..,..,..,..,..,97.1934127807617,..,..,..,..,..,..,..,..,..,..,..,..,..,98.129997253418,..
Argentina,ARG,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,96.2212677001953,..,..,..,..,..,..,..,..,..,97.1931991577148,..,..,..,..,..,..,..,..,..,..,..,..,..,98.0400009155273,..
Armenia,ARM,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,..,17.882999420166,7.96400022506714,21.6049995422363,33.8730010986328,34.7509994506836,32.1629981994629,28.2150001525879,41.5449981689453,39.7060012817383,40.8790016174316,41.9720001220703,43.6640014648438,42.3950004577637,39.8419990539551,40.8199996948242,39.3580017089844,38.6030006408691,34.1879997253418,24.8430004119873,22.0429992675781,19.9610004425049,21.0580005645752,18.5069999694824,10.0839996337891,10.5509996414185,9.47399997711182
Armenia,ARM,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,..,9.64799976348877,4.76800012588501,11.5279998779297,18.8589992523193,19.431999206543,17.5049991607666,15.8680000305176,26.7700004577637,24.8090000152588,25.1690006256104,26.132999420166,27.5639991760254,25.9039993286133,23.1259994506836,23.5380001068115,21.8959999084473,20.9370002746582,16.9720001220703,10.9549999237061,9.38199996948242,7.31899976730347,7.58099985122681,6.52899980545044,5.48999977111816,4.44299983978271,3.99399995803833
Armenia,ARM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,70.4509963989258,70.4130020141602,70.2490005493164,69.9729995727539,69.6100006103516,69.1760025024414,68.6740036010742,68.1689987182617,67.6579971313477,67.1350021362305,66.6060028076172,66.3160018920898,66.0490036010742,65.8499984741211,65.786003112793,65.8870010375977,66.1449966430664,66.5380020141602,66.7799987792969,67.7210006713867,71.6449966430664,70.9229965209961,70.536003112793,70.5879974365234,70.802001953125,70.1800003051758,70.3339996337891
Armenia,ARM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,48.9609985351563,49.0069999694824,49.0029983520508,48.9539985656738,48.867000579834,48.7459983825684,48.6139984130859,48.4819984436035,48.3450012207031,48.1940002441406,48.0250015258789,47.890998840332,47.7389984130859,47.5979995727539,47.5149993896484,47.515998840332,47.5690002441406,47.7019996643066,47.7039985656738,48.3320007324219,49.6199989318848,52.1199989318848,51.9869995117188,52.6459999084473,51.9580001831055,51.1759986877441,51.2109985351563
Armenia,ARM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,99.1610717773438,..,..,..,..,..,..,..,..,..,99.6903533935547,..,..,..,..,..
Armenia,ARM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,99.672233581543,..,..,..,..,..,..,..,..,..,99.8060836791992,..,..,..,..,..
Aruba,ABW,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,97.0713577270508,..,..,..,..,..,..,..,..,..,96.7197799682617,..,..,..,..,..,..
Aruba,ABW,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,97.5373992919922,..,..,..,..,..,..,..,..,..,96.9405288696289,..,..,..,..,..,..
Australia,AUS,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,..,1.28900003433228,1.40699994564056,1.46099996566772,1.45200002193451,1.35099995136261,1.33700001239777,1.32099997997284,1.10399997234344,1.22300004959106,1.17200005054474,0.723999977111816,0.589999973773956,0.556999981403351,0.535000026226044,0.456000000238419,0.421000003814697,0.361999988555908,0.333000004291534,0.319000005722046,0.333999991416931,0.287999987602234,0.28099998831749,0.263000011444092,0.27700001001358,0.279000014066696,0.268999993801117
Australia,AUS,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,..,0.712000012397766,0.723999977111816,0.875999987125397,0.739000022411346,0.680999994277954,0.708000004291534,0.620999991893768,0.587000012397766,0.629999995231628,0.620999991893768,0.451999992132187,0.370999991893768,0.328999996185303,0.312999993562698,0.254000008106232,0.25,0.224000006914139,0.184000000357628,0.204999998211861,0.238000005483627,0.187000006437302,0.172000005841255,0.206000000238419,0.225999996066093,0.20100000500679,0.194000005722046
Australia,AUS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,75.7689971923828,74.7779998779297,74.234001159668,73.6699981689453,73.7529983520508,73.9469985961914,73.7289962768555,73.1809997558594,72.8990020751953,72.4560012817383,72.3119964599609,72.0960006713867,71.9990005493164,71.7020034790039,71.6380004882813,72.1880035400391,72.306999206543,72.5979995727539,72.6750030517578,72.3310012817383,72.4499969482422,72.2460021972656,71.7730026245117,71.4209976196289,71.004997253418,71.1640014648438,70.6669998168945
Australia,AUS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,52.3199996948242,52.0209999084473,51.9700012207031,51.7519989013672,52.673999786377,53.6640014648438,53.8520011901855,53.6710014343262,53.7430000305176,53.7490005493164,54.6230010986328,55.1949996948242,55.4020004272461,56.0530014038086,55.8030014038086,57.0499992370605,57.6119995117188,58.2000007629395,58.6650009155273,58.8199996948242,58.7070007324219,58.9529991149902,58.8240013122559,58.7039985656738,58.6450004577637,59.0579986572266,59.2400016784668
Australia,AUS,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
