Country Name	Country Code	Series Name	Series Code	1990 [YR1990]	1991 [YR1991]	1992 [YR1992]	1993 [YR1993]	1994 [YR1994]	1995 [YR1995]	1996 [YR1996]	1997 [YR1997]	1998 [YR1998]	1999 [YR1999]	2000 [YR2000]	2001 [YR2001]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]
Algeria	DZA	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	76.4459991455078	76.9339981079102	77.0179977416992	77.5609970092773	77.9359970092773	77.7229995727539	77.4619979858398	76.7490005493164	76.0370025634766	75.3339996337891	74.6470031738281	74.0319976806641	73.4400024414063	72.8690032958984	72.318000793457	71.7829971313477	71.2600021362305	70.7409973144531	70.2259979248047	69.7220001220703	70.0459976196289	69.4879989624023	68.9280014038086	70.1969985961914	67.4059982299805	67.4199981689453	67.3929977416992
Algeria	DZA	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Algeria	DZA	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	65.194	65.435	65.667	65.925	66.23	66.593	67.012	67.463	67.93	68.406	68.893	69.393	69.906	70.427	70.949	71.458	71.942	72.391	72.798	73.162	73.481	73.76	74.009	74.239	74.456	74.667	74.873
Algeria	DZA	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	79.1866912841797	..	..	..	81.2840423583984	..	82.615837097168	..	..	..	..	..	..	..	..
Algeria	DZA	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
American Samoa	ASM	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
American Samoa	ASM	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
American Samoa	ASM	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
American Samoa	ASM	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
American Samoa	ASM	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Andorra	AND	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Andorra	AND	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Andorra	AND	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Andorra	AND	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	100	100
Andorra	AND	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Angola	AGO	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	81.5810012817383	81.6669998168945	81.6630020141602	81.7699966430664	81.5449981689453	81.2559967041016	81.2020034790039	81.1309967041016	81.0289993286133	80.9219970703125	80.7979965209961	80.8320007324219	80.9189987182617	80.8580017089844	80.7389984130859	80.556999206543	80.5339965820313	80.4410018920898	80.3929977416992	80.4410018920898	80.4520034790039	80.5550003051758	80.5739974975586	80.5149993896484	80.4189987182617	80.2829971313477	80.1790008544922
Angola	AGO	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	72.0031967163086	..	..	..	..	..	..	68.3249969482422	..	..	..	..	..
Angola	AGO	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	39.589	39.707	39.881	40.127	40.462	40.903	41.464	42.141	42.923	43.802	44.767	45.808	46.904	48.031	49.167	50.296	51.412	52.508	53.571	54.581	55.506	56.321	57.016	57.592	58.056	58.423	58.717
Angola	AGO	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	82.9198684692383	..	..	..	..	..	..	..	..	..	..	..	..	79.9741516113281	..	..
Angola	AGO	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	88.9990997314453	..	..	..	..	..	..	89.1063003540039	..	..	..	..	..
Antigua and Barbuda	ATG	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Antigua and Barbuda	ATG	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Antigua and Barbuda	ATG	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	68.661	68.904	69.143	69.38	69.613	69.845	70.073	70.3	70.525	70.747	70.969	71.191	71.413	71.633	71.852	72.063	72.265	72.454	72.63	72.793	72.945	73.091	73.234	73.38	73.528	73.681	73.838
Antigua and Barbuda	ATG	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	98.4000015258789	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Antigua and Barbuda	ATG	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Arab World	ARB	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	76.3408638052319	76.3264139706538	76.1405635729118	76.1453547847338	76.2500385191788	75.9952998882018	75.5727898811347	75.2907009792215	74.8418469657764	75.0308115178241	74.7915423536067	74.1405790760199	73.8781984348809	73.7173367367417	73.5982039584872	73.7398807721461	73.7846920164544	73.9499928488627	74.2183838334178	74.3351195209139	74.7943852066143	74.7723473133156	74.7116110391691	74.8939412700185	74.4256625148269	74.2231582726388	74.131394703888
Arab World	ARB	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Arab World	ARB	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	62.5447318841533	62.9078115245573	63.1757437459507	63.5304050863443	63.8909309333052	64.3116658143669	64.6724459081058	65.0213190717262	65.3486803342835	65.6538320837189	65.9378864492889	66.2053614834562	66.4614782933572	66.7142117825327	66.9672963821051	67.2207285051911	67.4716647182397	67.7140762669052	67.9411385495149	68.1502647935778	68.3435614863281	68.5287112264448	68.7140633180787	68.9037198493372	69.0974728347084	69.2942488797778	69.4939504393253
Arab World	ARB	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	67.10404	68.07179	68.72493	69.83685	70.35145	71.18083	72.21095	72.87947	73.84942	74.60969	75.03295	76.24353	77.08168	80.00241	80.5662	80.89191	77.643	78.26312	78.72596	77.56362	78.14771	79.49859	80.38914	80.70831	81.04234	81.33483	81.58286
Arab World	ARB	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Argentina	ARG	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	75.4869995117188	75.4749984741211	75.4329986572266	75.2839965820313	75.2099990844727	75.0410003662109	75.0429992675781	75.1709976196289	75.2779998779297	75.3089981079102	75.3850021362305	75.3479995727539	75.1859970092773	75.3939971923828	75.5910034179688	75.6190032958984	75.6549987792969	75.1019973754883	74.5370025634766	74.5609970092773	74.0339965820313	74.5019989013672	74.1029968261719	73.9240036010742	73.4749984741211	73.4390029907227	73.3820037841797
Argentina	ARG	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	55.8991012573242	54.8004989624023	54.220401763916	..	52.2107009887695	51.9132995605469	51.2443008422852	51.4772987365723	50.8647994995117	49.7816009521484	49.8270988464355	..	..
Argentina	ARG	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	68.07	68.275	68.487	68.702	68.917	69.13	69.341	69.55	69.755	69.955	70.148	70.333	70.507	70.672	70.83	70.981	71.128	71.274	71.423	71.575	71.733	71.896	72.065	72.237	72.414	72.594	72.777
Argentina	ARG	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..	96.2212677001953	..	..	..	..	..	..	..	..	..	97.1931991577148	..	..	..	..	..	..	..	..	..	..	..	..	..	98.0400009155273	..
Argentina	ARG	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	84.1389999389648	84.3685989379883	84.9532012939453	..	83.8522033691406	83.8777008056641	83.8422012329102	83.6411972045898	82.4685974121094	82.6486968994141	82.2104034423828	..	..
Armenia	ARM	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	70.4509963989258	70.4130020141602	70.2490005493164	69.9729995727539	69.6100006103516	69.1760025024414	68.6740036010742	68.1689987182617	67.6579971313477	67.1350021362305	66.6060028076172	66.3160018920898	66.0490036010742	65.8499984741211	65.786003112793	65.8870010375977	66.1449966430664	66.5380020141602	66.7799987792969	67.7210006713867	71.6449966430664	70.9229965209961	70.536003112793	70.5879974365234	70.802001953125	70.1800003051758	70.3339996337891
Armenia	ARM	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	30.4104995727539	..	..	41.3191986083984	33.3571014404297	39.9199981689453	39.6100006103516	33.7587013244629	42.3273010253906	38.7667007446289
Armenia	ARM	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	64.86	64.67	64.627	64.732	64.983	65.37	65.868	66.433	67.015	67.579	68.086	68.501	68.824	69.06	69.214	69.31	69.381	69.463	69.582	69.749	69.961	70.205	70.455	70.689	70.903	71.094	71.265
Armenia	ARM	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	99.672233581543	..	..	..	..	..	..	..	..	..	99.8060836791992	..	..	..	..	..
Armenia	ARM	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	57.2202987670898	..	..	71.5081024169922	69.1136016845703	70.370002746582	70.9400024414063	74.5145034790039	76.8643035888672	74.6239013671875
Aruba	ABW	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Aruba	ABW	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Aruba	ABW	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	70.969	71.018	71.062	71.098	71.126	71.148	71.168	71.19	71.219	71.259	71.312	71.382	71.469	71.572	71.688	71.816	71.952	72.093	72.235	72.377	72.516	72.654	72.791	72.929	73.068	73.208	73.348
Aruba	ABW	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..	..	..	..	..	..	..	..	..	..	97.5373992919922	..	..	..	..	..	..	..	..	..	96.9405288696289	..	..	..	..	..	..
Aruba	ABW	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Australia	AUS	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	75.7689971923828	74.7779998779297	74.234001159668	73.6699981689453	73.7529983520508	73.9469985961914	73.7289962768555	73.1809997558594	72.8990020751953	72.4560012817383	72.3119964599609	72.0960006713867	71.9990005493164	71.7020034790039	71.6380004882813	72.1880035400391	72.306999206543	72.5979995727539	72.6750030517578	72.3310012817383	72.4499969482422	72.2460021972656	71.7730026245117	71.4209976196289	71.004997253418	71.1640014648438	70.6669998168945
Australia	AUS	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	66.3600006103516	64.7600021362305	64.7799987792969	65.4400024414063	52.1399993896484	..	..	..
Australia	AUS	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	73.98	74.3	74.5	75	75	75	75.2	75.7	75.9	76.2	76.6	77	77.4	77.8	78.1	78.5	78.7	79	79.2	79.3	79.5	79.7	79.9	80.1	80.3	80.4	80.5
Australia	AUS	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Australia	AUS	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	86.7200012207031	86.3300018310547	86.6399993896484	86.8600006103516	82.5800018310547	..	..	..
Austria	AUT	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	69.9779968261719	69.9990005493164	70.120002746582	69.9550018310547	70.2170028686523	70.3219985961914	69.7040023803711	69.0100021362305	69.0169982910156	69.1100006103516	68.8939971923828	67.8860015869141	68.2259979248047	68.0120010375977	64.8580017089844	66.1289978027344	66.3119964599609	67.1989974975586	67.1500015258789	67.0579986572266	66.8639984130859	66.625	66.6480026245117	66.6419982910156	66.1019973754883	65.9940032958984	66.2220001220703
Austria	AUT	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..	..	..	..	..	47.8055992126465	45.415901184082	44.3255004882813	38.0884017944336	37.9771995544434	37.2594985961914	36.160099029541	37.6077003479004	36.9616012573242	34.5199012756348	36.1629981994629	37.3501014709473	39.1232986450195	38.3987998962402	38.1096992492676	37.4766998291016	37.8450012207031	37.2380981445313	36.8368988037109	36.8036994934082	36.3577995300293	37.4990005493164
Austria	AUT	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	72.3	72.3	72.5	72.8	73.2	73.4	73.7	74.1	74.5	74.9	75.2	75.6	75.8	75.9	76.4	76.6	77.1	77.4	77.7	77.6	77.8	78.3	78.4	78.6	79.1	78.8	78.5
Austria	AUT	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Austria	AUT	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..	..	..	..	..	85.1218032836914	82.4632034301758	83.6526031494141	81.3093032836914	76.2482986450195	77.6904983520508	77.8179016113281	76.5351028442383	76.5506973266602	74.5233001708984	75.9663009643555	76.3697967529297	77.2141036987305	75.5743026733398	75.8095016479492	75.245002746582	75.9107971191406	76.5962982177734	76.9093017578125	76.7985992431641	76.8852005004883	76.8841018676758
Azerbaijan	AZE	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	70.1829986572266	70.2679977416992	71.0559997558594	71.6240005493164	71.8740005493164	71.8919982910156	71.8130035400391	71.6750030517578	71.4720001220703	71.2559967041016	70.2620010375977	69.2720031738281	68.3339996337891	67.4670028686523	66.6940002441406	66.0199966430664	65.4100036621094	64.8830032348633	65.5169982910156	66.1650009155273	66.8109970092773	67.3440017700195	67.6389999389648	67.963996887207	68.3619995117188	68.681999206543	69.713996887207
Azerbaijan	AZE	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Azerbaijan	AZE	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	60.676	60.478	60.398	60.476	60.725	61.124	61.629	62.172	62.698	63.184	63.625	64.032	64.435	64.855	65.291	65.741	66.201	66.655	67.091	67.498	67.863	68.175	68.433	68.638	68.795	68.913	69.002
Azerbaijan	AZE	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..	..	..	..	..	..	..	..	..	99.4724197387695	..	..	..	..	..	..	..	99.8239974975586	..	99.8426666259766	99.8544387817383	99.8566589355469	99.8528518676758	99.8659210205078	99.8620071411133	99.8626327514648	99.8640518188477
Azerbaijan	AZE	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Bahamas, The"	BHS	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	79.431999206543	80.2710037231445	81.0660018920898	81.7900009155273	82.3769989013672	82.3809967041016	82.3339996337891	82.2350006103516	81.9720001220703	81.6330032348633	81.4530029296875	81.4940032958984	81.556999206543	81.6940002441406	81.6890029907227	81.5869979858398	81.6070022583008	81.6679992675781	81.8089981079102	81.9749984741211	81.9509963989258	81.8929977416992	81.7979965209961	81.8280029296875	81.8880004882813	81.9789962768555	81.9899978637695
"Bahamas, The"	BHS	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Bahamas, The"	BHS	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	67.277	67.444	67.595	67.734	67.867	68.005	68.168	68.365	68.603	68.879	69.186	69.509	69.832	70.139	70.421	70.674	70.898	71.1	71.289	71.465	71.633	71.795	71.953	72.108	72.263	72.42	72.58
"Bahamas, The"	BHS	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Bahamas, The"	BHS	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Bahrain	BHR	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	88.1969985961914	87.4580001831055	87.2539978027344	87.2750015258789	87.4609985351563	87.7030029296875	87.1269989013672	86.6780014038086	86.4580001831055	86.4789962768555	86.6640014648438	85.8960037231445	85.3980026245117	85.379997253418	85.6999969482422	86.1650009155273	85.875	85.9599990844727	86.3290023803711	86.8570022583008	87.3860015869141	86.6470031738281	86.8489990234375	86.9810028076172	87.0589981079102	86.995002746582	86.9580001831055
Bahrain	BHR	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Bahrain	BHR	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	71.435	71.667	71.895	72.119	72.34	72.56	72.782	73.006	73.229	73.452	73.669	73.877	74.072	74.253	74.42	74.574	74.719	74.857	74.994	75.131	75.268	75.405	75.541	75.674	75.804	75.933	76.061
Bahrain	BHR	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..	88.5373687744141	..	..	..	..	..	..	..	..	..	88.5541076660156	..	..	..	..	..	..	..	..	96.1402282714844	..	..	..	..	..	..
Bahrain	BHR	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Bangladesh	BGD	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	88.2409973144531	88.120002746582	88.0080032348633	87.9089965820313	87.8259963989258	87.7610015869141	87.5950012207031	87.4520034790039	87.3209991455078	87.1859970092773	87.0350036621094	86.8730010986328	86.7080001831055	86.5370025634766	86.3570022583008	86.1709976196289	85.9509963989258	85.3830032348633	84.8040008544922	84.2099990844727	83.5970001220703	82.9879989624023	82.370002746582	81.7419967651367	81.1039962768555	80.4580001831055	79.8050003051758
Bangladesh	BGD	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	61.0363998413086	..	..	..	62.9056015014648	..	..	63.4323997497559	..	..	57.5299987792969
Bangladesh	BGD	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	58.051	58.671	59.341	60.059	60.813	61.587	62.355	63.094	63.786	64.419	64.99	65.503	65.976	66.422	66.847	67.253	67.641	68.01	68.361	68.698	69.024	69.343	69.657	69.968	70.278	70.586	70.891
Bangladesh	BGD	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..	44.314281463623	..	..	..	..	..	..	..	..	..	53.8960914611816	..	..	..	..	..	49.8323287963867	..	..	..	47.4498481750488	..	..	..	..	75.6188507080078
Bangladesh	BGD	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	72.5837020874023	..	..	..	85.8375015258789	..	..	80.0941009521484	..	..	77.5199966430664
Barbados	BRB	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	77.6289978027344	75.3860015869141	76.3010025024414	76.6800003051758	76.9240036010742	77.5139999389648	75.1159973144531	76.0240020751953	75.7559967041016	75.447998046875	75.125	75.1060028076172	75.1050033569336	75.1080017089844	75.6630020141602	75.4400024414063	75.1100006103516	74.7440032958984	74.3339996337891	73.8809967041016	73.052001953125	72.9739990234375	71.963996887207	72.0189971923828	69.0490036010742	69.9410018920898	70.4960021972656
Barbados	BRB	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
